timestamp,place_id,email,subject,status,error
2026-05-11T11:56:24.237782,ChIJ4cS79nUzGQ0R5O3c9N8AvsA,joana.almeida@vitorinos.pt,"Ideia rápida para o site do Vitorinos Seguros, Lda.",sent,
2026-05-11T11:56:24.810685,ChIJAW4pQzlkJA0RBncYpmbXMN4,geral@gogym.pt,Ideia rápida para o site do Go Gym Porto - São João,sent,
2026-05-11T11:56:25.300152,ChIJ9fnz-cXxJA0RWq317CT-9-8,info@cordecenoura.pt,Ideia rápida para o site do 2108 Spicy and Sweet by Cor de Cenoura - Prato do dia & Gelataria- buffet,sent,
2026-05-11T11:56:25.851956,ChIJx9c3xhLvJA0RMSMS-RQimxw,geral@ovs.pt,Ideia rápida para o site do Open Village Sports Hotel & Spa Club,sent,
2026-05-11T11:56:26.453066,ChIJFdMtYgA3Iw0RV_eRDGDPdQg,info@nails.com,Ideia rápida para o site do Litradas Bar - Viseu,sent,
2026-05-11T11:56:27.032223,ChIJbcXowwtDGQ0RcNfuma5fss4,geral.online@agriloja.pt,Ideia rápida para o site do Agriloja de Setúbal,sent,
2026-05-11T11:56:27.628339,ChIJ0xcFiI74Ig0R3aDC-iHWCNI,consultas@ccci.pt,"Ideia rápida para o site do Intercir - Centro Cirurgico de Coimbra, S.A.",sent,
2026-05-11T11:56:28.223488,ChIJe_O9FGdBGQ0RDeVou0U_MzY,geral@palmeladesporto.pt,Ideia rápida para o site do Municipal pool De Palmela,sent,
2026-05-11T11:56:28.759531,ChIJJXMKAxB7JA0R6I9Vw6eLr2E,sanitop@sanitop.pt,Ideia rápida para o site do Sanitop - Vila Nova de Gaia,sent,
2026-05-11T11:56:29.310931,ChIJJXMKAxB7JA0R6I9Vw6eLr2E,sanitop@sanitop.pt,Ideia rápida para o site do Sanitop - Vila Nova de Gaia,sent,
2026-05-11T11:56:29.862229,ChIJxZ_M0c1UBQ0RuCriS0i8Hkg,RAMINHOS@2x.png,Ideia rápida para o site do Drogaria Raminhos,sent,
2026-05-11T11:56:30.393787,ChIJxZ_M0c1UBQ0RuCriS0i8Hkg,RAMINHOS@2x.png,Ideia rápida para o site do Drogaria Raminhos,sent,
2026-05-11T11:56:30.980655,ChIJ60v7n8lSBQ0REjDbAWiik1M,info@mabalgarve.net,"Ideia rápida para o site do Mabalgarve-Maquinas E Ferragens,Lda",sent,
2026-05-11T11:56:31.560615,ChIJ1_lt8Ov-JA0RVLgmpQY2qXA,CATEGORIAS-LOJA3@3x-scaled.png,Ideia rápida para o site do Cidadela Electrónica,sent,
2026-05-11T11:56:32.124502,ChIJYTRCp_r6JA0RLq9HzVRKUy8,info@stagheaddesigns.com,Ideia rápida para o site do Taipas Termal,sent,
2026-05-11T11:56:32.636385,ChIJZ677UAozGQ0RjdOyg5F4to4,geral@garagem5outubro.com,Ideia rápida para o site do Garage 5 October,sent,
2026-05-11T11:56:33.143836,ChIJ1dbWGKozGQ0RFxe2wPMTqtc,automeclis@automeclis.pt,Ideia rápida para o site do Fiat Automeclis - Comercio De Automoveis,sent,
2026-05-11T11:56:33.743807,ChIJPdfHWZr5Ig0RcSvvA-GDy70,comercial@novagamagourmet.pt,Ideia rápida para o site do Pastelaria Vasco da Gama,sent,
2026-05-11T11:56:34.266116,ChIJWaOs85n-JA0REhO4JcYHiN8,apoioaocliente@fitnessup.pt,Ideia rápida para o site do Fitness UP Braga Parque,sent,
2026-05-11T11:56:34.815867,ChIJb_hcVuQyGQ0R8y7Rlcm6WcM,casadomarques@casadomarques.pt,Ideia rápida para o site do Casa do Marques,sent,
2026-05-11T11:56:35.357958,ChIJC5b2y4MzGQ0R2M0YdNyHMAY,lojaseterios@mascarilha.pt,Ideia rápida para o site do Mascarilha,sent,
2026-05-11T11:56:35.954299,ChIJs25CxdlyIg0R_rHO6TIuYuI,encomendas@brisanorte.pt,Ideia rápida para o site do Brisanorte Pastelarias,sent,
2026-05-11T11:56:36.508595,ChIJ2YiCqRnOHg0RzIx298NjwkE,geral@superlimpa.pt,Ideia rápida para o site do Superlimpa-Empresa de limpeza Lisboa.,sent,
2026-05-11T11:56:37.078515,ChIJd0FBp3k2Iw0RtbUuulsDIFY,lojabricoevora@gmail.com,Ideia rápida para o site do Bricomarché Viseu,sent,
2026-05-11T11:56:37.660611,ChIJo--Ge-h6JA0RPBDydYiyg0I,maxmat.cliente@maxmat.pt,Ideia rápida para o site do Maxmat,sent,
2026-05-11T11:56:38.266877,ChIJoR-SKqb-JA0Rzp9BYM8mlNc,CATEGORIAS-LOJA3@3x-scaled.png,Ideia rápida para o site do Cidadela Electrónica,sent,
2026-05-11T11:56:38.835778,ChIJo--Ge-h6JA0RPBDydYiyg0I,maxmat.cliente@maxmat.pt,Ideia rápida para o site do Maxmat,sent,
2026-05-11T11:56:39.429806,ChIJn5AKZ-NlJA0RO_mDKs7MuZI,atendimento@aspereira.pt,"Ideia rápida para o site do A.S. Pereira - Materiais De Construção, Lda.",sent,
2026-05-11T11:56:39.983013,ChIJ9_96ZpQzGQ0R125pELaf99I,arganilensegaragem@gmail.com,Ideia rápida para o site do Auto Garagem Arganilense Lda,sent,
2026-05-11T11:56:40.476064,ChIJhzMEnapnJA0Rmv33ZE3HgxU,geral@coopagrimaia.pt,"Ideia rápida para o site do Agricultural Cooperative of Maia, Scrl",sent,
2026-05-11T11:56:41.285381,ChIJd64zAnhmJA0RsAFds4mPW_w,sanitop@sanitop.pt,Ideia rápida para o site do Sanitop - Porto – Sistemas e Climatização,sent,
2026-05-11T11:56:41.873731,ChIJyR-TzaldGQ0RxjO6HfY8vQs,geral@atlanticferries.pt,Ideia rápida para o site do Atlantic Ferries - Ferry Tróia (Cais Sul),sent,
2026-05-11T11:56:42.425337,ChIJt-C3ILo3Iw0RO-c6GcYxuBY,clientes@ffitness.pt,Ideia rápida para o site do GINÁSIO FFitness Health Club Viseu,sent,
2026-05-11T11:56:42.988988,ChIJh-99VWhBGQ0RNJFEnMv6rec,info@quintadocorvo.pt,Ideia rápida para o site do Quinta do Corvo,sent,
2026-05-11T11:56:43.533953,ChIJ-ZjfOwv5Ig0R87jWvK6RE-I,geral@mrpizza.pt,Ideia rápida para o site do Mr.Pizza,sent,
2026-05-11T11:56:44.138026,ChIJd64zAnhmJA0RsAFds4mPW_w,sanitop@sanitop.pt,Ideia rápida para o site do Sanitop - Porto – Sistemas e Climatização,sent,
2026-05-11T11:56:44.638448,ChIJ9RSVM8E3Iw0RQw-XGP2LrdY,geral.online@agriloja.pt,Ideia rápida para o site do Agriloja de Viseu,sent,
2026-05-11T11:56:45.184270,ChIJTdp_EiA3Iw0RWJxSHjxN0Mc,geral@campocheio.pt,Ideia rápida para o site do CAMPOCHEIO Loja Viseu,sent,
2026-05-11T11:56:45.787947,ChIJjQG6nPQzGQ0RSIj7ZiFwnmA,dados.pessoais@vivagym.com,Ideia rápida para o site do Ginásio VivaGym Roma - Areeiro,sent,
2026-05-11T11:56:46.296203,ChIJ60v7n8lSBQ0REjDbAWiik1M,info@mabalgarve.net,"Ideia rápida para o site do Mabalgarve-Maquinas E Ferragens,Lda",sent,
2026-05-11T11:56:46.840601,ChIJIX9l2y35Ig0RLb2btOH9rek,geral@centroelectronico.pt,Ideia rápida para o site do Centro Electrónico,sent,
2026-05-11T11:56:47.378113,ChIJ6zGdLUE0Iw0RE6fQsUNPDYI,apoio.cliente@espacocasa.pt,Ideia rápida para o site do Espaço Casa Viseu,sent,
2026-05-11T11:56:47.988611,ChIJwTKQs-H5Ig0Rdqn-qQPoR44,cropped-Ativo-1@3x-180x180.png,Ideia rápida para o site do Sabor e Arte,sent,
2026-05-11T11:56:48.597075,ChIJn9TMEgSYIw0RCeqBl4rPYFw,valedacerejeira@sapo.pt,Ideia rápida para o site do Vale da Cerejeira,sent,
2026-05-11T11:56:49.172169,ChIJn5AKZ-NlJA0RO_mDKs7MuZI,atendimento@aspereira.pt,"Ideia rápida para o site do A.S. Pereira - Materiais De Construção, Lda.",sent,
2026-05-11T11:56:49.803970,ChIJ38qPZ-jvJA0RZ-9oxPZBLmU,mail.r.ferreira@gmail.com,Ideia rápida para o site do Bolama,sent,
2026-05-11T11:56:50.362710,ChIJ3_Boy0w2Iw0R2vj_73z5YDo,geral@lanxeirao.com,Ideia rápida para o site do Lanxeirão,sent,
2026-05-11T11:56:50.954490,ChIJj6eH-7NnJA0RzTuPgDXwrsU,geral@woosh.pt,Ideia rápida para o site do Woosh by Tapipel & Renopel - Centro especializado de limpeza,sent,
2026-05-11T11:56:51.565055,ChIJ51uJocNjJA0Rm8VtRjVQy6g,geral@habisonho.com,"Ideia rápida para o site do Habisonho - Promoção e Gestão de Imóveis, Lda",sent,
2026-05-11T11:56:52.110059,ChIJO55npX9kJA0RoJougk0FsS4,Asset-6@2x.png,Ideia rápida para o site do Cenatel,sent,
2026-05-11T11:56:52.708545,ChIJHZ0SlkztjwMRou4yRD9BD4c,info@investhome.pt,Ideia rápida para o site do InvestHome - Mediação Imobiliária,sent,
2026-05-11T11:56:53.228902,ChIJ32-IDo1kJA0RKu81oiZGY9U,geral@jmcoutinho.pt,Ideia rápida para o site do JmCoutinho,sent,
2026-05-11T11:56:53.761528,ChIJixEO42dhJA0RJ5GQARWrdVg,comercial@habivisao.pt,Ideia rápida para o site do Habivisão,sent,
2026-05-11T11:56:54.346292,ChIJj9sSNPJvJA0RDWcyaNgVlps,info@flagworldhotels.com,Ideia rápida para o site do Golden Tulip Porto Gaia Hotel & SPA,sent,
2026-05-11T11:56:54.940279,ChIJhfwJSZNjJA0Rug480B1Bo-Y,geral@ilustrefotografia.pt,Ideia rápida para o site do Foto Ilustre,sent,
2026-05-11T11:56:55.489230,ChIJs3Ozp4j5Ig0RRr_urMd6L7E,geral@clinicajoaquimcoutinho.pt,Ideia rápida para o site do Clínica Joaquim Coutinho,sent,
2026-05-11T11:56:56.047338,ChIJTWfTO8er46cRkT5Vsqx72jU,info@oportohappydays.pt,Ideia rápida para o site do Oporto Happy Days,sent,
2026-05-11T11:56:56.628684,ChIJgUOGxfjxJA0RJznHASfi_0g,geral@teatrodossonhos.pt,Ideia rápida para o site do Teatro dos Sonhos,sent,
2026-05-11T11:56:57.207987,ChIJa5KRlL57JA0RR-F1dQTIdCk,geral@codichaves.com,Ideia rápida para o site do CODICHAVES - Key Car Service,sent,
2026-05-11T11:56:57.768692,ChIJZR0I0ifa4gQRylIaOm9-G6E,nueletro@gmail.com,Ideia rápida para o site do Nunes - Instalação e Manutenção Elétrica,sent,
2026-05-11T11:56:58.341666,ChIJZR0I0ifa4gQRylIaOm9-G6E,nueletro@gmail.com,Ideia rápida para o site do Nunes - Instalação e Manutenção Elétrica,sent,
2026-05-11T11:56:58.827628,ChIJUxKx2RFzIg0RPHkBJN3F9sM,Espacoturkazen@gmail.com,Ideia rápida para o site do Espaço Turka Zen,sent,
2026-05-11T11:56:59.376414,ChIJ5xGA19SXIw0RdZgkVC_jeJU,comercial@heliflex.pt,Ideia rápida para o site do Heliflex,sent,
2026-05-11T11:56:59.971960,ChIJa5KRlL57JA0RR-F1dQTIdCk,geral@codichaves.com,Ideia rápida para o site do CODICHAVES - Key Car Service,sent,
2026-05-11T11:57:00.534340,ChIJH94ajUGsGg0RJ3j_Pj7T49g,info@labodeguitadelmedio.pt,Ideia rápida para o site do La Bodeguita Del Medio,sent,
2026-05-11T11:57:01.101226,ChIJgUOGxfjxJA0RJznHASfi_0g,geral@teatrodossonhos.pt,Ideia rápida para o site do Teatro dos Sonhos,sent,
2026-05-11T11:57:01.698660,ChIJy-Ig4wVlJA0RMCe-f4MIss0,geral@rprmadvogados.com,"Ideia rápida para o site do RPRM Advogados - Legalização Estrangeiros, Imobiliário, Insolvências e Divórcios",sent,
2026-05-11T11:57:02.267248,ChIJWwfwPyxjJA0RxJ6prYJDxu8,geral@sa275.pt,Ideia rápida para o site do SA275 - EMPRESA CONSTRUÇÃO CIVIL E REMODELAÇÃO OBRAS,sent,
2026-05-11T11:57:02.783745,ChIJhSJITEr5JA0RJiN675fdJ6I,geral@flosel.com,"Ideia rápida para o site do Flosel - Instalações Eléctricas e Hidráulicas, Lda.",sent,
2026-05-11T11:57:03.364177,ChIJna-EGCr_JA0RaSfNs1qzEFk,bentofotografo@gmail.com,Ideia rápida para o site do Bento Fotógrafo,sent,
2026-05-11T11:57:03.908773,ChIJtV1BB3lzIg0RSIekS6lP2CY,geral@aurumheadspa.com,Ideia rápida para o site do Aurum Head Spa,sent,
2026-05-11T11:57:04.472641,ChIJG7xN-4hCGQ0R6VBqCVzGvCU,geral@deathclean.com,Ideia rápida para o site do Deathclean,sent,
2026-05-11T11:57:05.011469,ChIJ1xgJ3_qQpwkRx7H-atiHsXM,juridico@advogadasuelencunha.com,Ideia rápida para o site do Advogada Suelen Cunha - Advogada,sent,
2026-05-11T11:57:05.582907,ChIJ5xGA19SXIw0RdZgkVC_jeJU,comercial@heliflex.pt,Ideia rápida para o site do Heliflex,sent,
2026-05-11T11:57:06.142863,ChIJ87nC-MO9Iw0RHCrz-JZ0bWo,gracamotor@gracamotor.com,Ideia rápida para o site do GraçaMotor,sent,
2026-05-11T11:57:06.677514,ChIJQ-8NHyz_JA0Rg1rcNX7ajXc,geral@popgare.pt,Ideia rápida para o site do POPGARE 2.0 lda,sent,
2026-05-11T11:57:07.234695,ChIJQTFnaLUzGQ0RBSIqmK78oaA,geral@exercisestudio.pt,Ideia rápida para o site do Exercise Studio Lisboa,sent,
2026-05-11T11:57:07.811257,ChIJ05-nKQAzGQ0RDP2LqNLe93s,info@collectivefitness.pt,Ideia rápida para o site do The Collective Fitness,sent,
2026-05-11T11:57:08.438004,ChIJUw7oEDhuIg0RTZkAWxcuwOg,geral@masterkitchen.pt,"Ideia rápida para o site do Masterkitchen - Cozinhas e Equipamentos, Lda.",sent,
2026-05-11T11:58:10.457338,ChIJn9TMEgSYIw0REB8mI2EG1_s,geral@mva-advogados.com,Ideia rápida para o site do MVA Advogados,sent,
2026-05-11T11:58:11.064027,ChIJx1dzbn6YIw0RJDfiTbiEUXM,clinica@clifarias.pt,"Ideia rápida para o site do CliFarias, Clinica Médica e Dentária",sent,
2026-05-11T11:58:11.666926,ChIJ5SA6V4_-JA0RxuEGmjjfwRg,transportes.assis@gmail.com,Ideia rápida para o site do Transportes Assis Pereira e Silva Lda,sent,
2026-05-11T11:58:12.299964,ChIJgdR1MN43GQ0RCS_wqRqAXuw,contacto@qualityrealestate.pt,Ideia rápida para o site do Quality Real Estate,sent,
2026-05-11T11:58:12.929385,ChIJrSUaeruIb0ARAsMIfQsSnEM,an@abelnascimento.net,Ideia rápida para o site do Instituto de Cirurgia Reconstrutiva Prof. Doutor Abel Nascimento,sent,
2026-05-11T11:58:13.546746,ChIJWfmGT70zGQ0R3NDXA2Lo2cc,email@exemplo.com,Ideia rápida para o site do Time To Fitness 24 Alameda,sent,
2026-05-11T11:58:14.159904,ChIJARtBM26YIw0RkoOS758v37E,geral@mudancasmsc.com,Ideia rápida para o site do Mudanças MSC,sent,
2026-05-11T11:58:14.769999,ChIJd4tl11_5Ig0Ru8V0Kvu1WOk,geral@fisiosfera.pt,Ideia rápida para o site do FISIOSFERA,sent,
2026-05-11T11:58:15.357003,ChIJ-6XrLZkEdYQR2d28vbtCgR0,geral@lglimpezasdecondominios.pt,Ideia rápida para o site do LG Limpezas de Condomínios em Lisboa,sent,
2026-05-11T11:58:15.999532,ChIJaTSZeh2tGg0RTy7xmhhdl4w,info@transbesouro.com,"Ideia rápida para o site do Transbesouro - Transportes De Mercadorias, Lda.",sent,
2026-05-11T11:58:16.593531,ChIJi0wlKW-YIw0RCTXksoplgHs,cpe@esgueirabasket.com,Ideia rápida para o site do Clube do Povo de Esgueira,sent,
2026-05-11T11:58:17.174568,ChIJLd8q0lk1GQ0RaVbj1lZ_-lk,comercial@autocareplus.eu,Ideia rápida para o site do AutoCare Plus,sent,
2026-05-11T11:58:17.762532,ChIJk8ZvhCzwJA0R3KOyFU14v6A,triunfosolido@hotmail.com,Ideia rápida para o site do Triunfo Sólido - Reparação e Comércio de Automóveis,sent,
2026-05-11T11:58:18.315684,ChIJLd8q0lk1GQ0RaVbj1lZ_-lk,comercial@autocareplus.eu,Ideia rápida para o site do AutoCare Plus,sent,
2026-05-11T11:58:18.848365,ChIJqZ1_VPL6JA0R2gCcN5MmbI0,geral@riofit.pt,Ideia rápida para o site do RIOFIT - Fitness Club,sent,
2026-05-11T11:58:19.383903,ChIJMQN8nXkzGQ0R6fGRy85uZxk,geral@conceptlaundry.pt,Ideia rápida para o site do Concept Laundry,sent,
2026-05-11T11:58:19.917929,ChIJ-aAB_hY1GQ0REMpLrCayll8,geral@h2tubo.pt,Ideia rápida para o site do H2tubO grupo Qualimeridian,sent,
2026-05-11T11:58:20.543744,ChIJDfdu2K4zGQ0RvSIg5RMHqKI,clinica.alvalade@direclin.com,Ideia rápida para o site do DIRECLIN Roma - Clínica Dentária,sent,
2026-05-11T11:58:21.101784,ChIJj4III9BlJA0R5DEzvpU6lgQ,mavideo@mavideo.pt,Ideia rápida para o site do Mavideo Electrónica,sent,
2026-05-11T11:58:21.713510,ChIJ_YHQOl03Iw0RzCPj7d6QWck,geral@halfarroba.com,Ideia rápida para o site do Half Arroba - Zero Waste,sent,
2026-05-11T11:58:22.257016,ChIJz0xmvY1lJA0R4amrxpyYNdY,geral@jadental.pt,Ideia rápida para o site do JA Dental Clinica Dentária,sent,
2026-05-11T11:58:22.880860,ChIJ528cji-9Iw0R1WtgN7xKRM0,geral@jscapote.pt,Ideia rápida para o site do Bosch Car Service JS Capote,sent,
2026-05-11T11:58:23.578332,ChIJ528cji-9Iw0R1WtgN7xKRM0,geral@jscapote.pt,Ideia rápida para o site do Bosch Car Service JS Capote,sent,
2026-05-11T11:58:24.218186,ChIJF_ZmwDuSVAsRfiSltgtx6Ag,detailcarespa@gmail.com,Ideia rápida para o site do Detail Care | Car Detail & PPF,sent,
2026-05-11T11:58:24.800742,ChIJPxdSdgEzGQ0R24f2QiXy4go,pecas@auto-pleno.pt,Ideia rápida para o site do Auto Pleno Sacavém,sent,
2026-05-11T11:58:25.333900,ChIJK8gNIij5Ig0RKuRZ5qy95Rg,info@azul-bebe.com,Ideia rápida para o site do Azul-Bebé - Fotografia de Recém-nascido,sent,
2026-05-11T11:58:25.865224,ChIJ9fuHBK43Iw0RiGrurYETnbE,geral@fotoviseense.com,"Ideia rápida para o site do Fotoviseense - Estúdio de Fotografia, Lda",sent,
2026-05-11T11:58:26.362280,ChIJh8DtThNlJA0RLB2hDKHWf6M,clinica.gaia@osteo360.pt,Ideia rápida para o site do Movement Clinic,sent,
2026-05-11T11:58:26.880242,ChIJx3ka5VRNBQ0RGV4YvIzSC-4,geral@controlportas.pt,Ideia rápida para o site do Olimpic Fit - Fitness Club,sent,
2026-05-11T11:58:27.423239,ChIJq8jPDUtkJA0RYfRf2Bsx2dQ,consultas@manuelneves.com,Ideia rápida para o site do Clinica de Medicina Dentária Dr. Manuel Neves,sent,
2026-05-11T11:58:28.054803,ChIJsTCLVsYwYSgR41z_ZcfXarE,u003Ecentroarbitragem.sras@gov-madeira.pt,Ideia rápida para o site do ZOME Coimbra - Grupo Viva,sent,
2026-05-11T11:58:28.687800,ChIJ903rGRGYIw0RI8sAW5boX54,rp@modelinclinic.com,Ideia rápida para o site do Model in clinic | Onde Saúde & Beleza se encontram,sent,
2026-05-11T11:58:29.307807,ChIJHyowoOJkJA0RbDjtG9zWyhQ,info@forplus.pt,Ideia rápida para o site do FOR+,sent,
2026-05-11T11:58:29.989805,ChIJoeGFsVVBGQ0R8jF4AsRAnIw,info@biosani.com,Ideia rápida para o site do BiOSANI (Serviços Administrativos e Loja) - Quinta de São Brás,sent,
2026-05-11T11:58:30.578804,ChIJs5SHqjIzGQ0RPBaSmV4XJqg,hello@pacoservices.pt,Ideia rápida para o site do Paco Services,sent,
2026-05-11T11:58:31.150802,ChIJDZpNevN7IS4RiWq2yMnN0lM,altoalcancept@gmail.com,Ideia rápida para o site do Alto Alcance,sent,
2026-05-11T11:58:31.699804,ChIJQVzGhPL-JA0RIx1CBmXv4us,geral@maisreabilitar.pt,Ideia rápida para o site do Mais Reabilitar,sent,
2026-05-11T11:58:32.283801,ChIJMWlGY_UyGQ0RPEpmnv-9Bpc,barraqueiro.alugueres@rodest.pt,"Ideia rápida para o site do Barraqueiro Transport, S.A.",sent,
2026-05-11T11:58:32.845845,ChIJHzC9LnWYIw0Rpj9PvEhlKfU,geral@pbseguros.com,Ideia rápida para o site do Pedro Borralho - Mediação De Seguros Lda,sent,
2026-05-11T11:58:33.419842,ChIJ6_hQnR1zIg0RAiaiySHq-KI,spaziodental.clinicadentaria@hotmail.com,Ideia rápida para o site do Spazio Dental - Clinica Dentária,sent,
2026-05-11T11:58:33.920801,ChIJgQIHPVFmJA0RCM2_3VVtJno,geral@premierdentalcenter.pt,"Ideia rápida para o site do PREMIER DENTALCENTER, Clínica Dentária",sent,
2026-05-11T11:58:34.476805,ChIJY7-2w3M3Iw0Rqa5KqUBMyJc,youremail@address.com,Ideia rápida para o site do Dentalle,sent,
2026-05-11T11:58:35.012699,ChIJqSnBUO7vJA0RC907g27aOuY,geral@clinicadoberco.pt,"Ideia rápida para o site do Clínica Do Berço, Unipessoal Lda",sent,
2026-05-11T11:58:35.537697,ChIJt81k1w2YIw0R8zOBkASnJmo,geral@susanalopes.pt,Ideia rápida para o site do Susana Lopes Hairstylist,sent,
2026-05-11T11:58:36.058696,ChIJLROb_BwLIg0RORo2zrcPtWc,geral@tmportugal.com,Ideia rápida para o site do TMP TMPortugal,sent,
2026-05-11T11:58:36.565696,ChIJ1zd3cKEzGQ0RUS_8VptoBTE,geral@easystop.pt,Ideia rápida para o site do Easystop,sent,
2026-05-11T11:58:37.105695,ChIJoTQ_nOA0GQ0Rhqka4ruxyy4,Info@dourados.pt,Ideia rápida para o site do Dourado's - Gestão e Mediação de Seguros,sent,
2026-05-11T11:58:37.615700,ChIJCboRRr9vJA0Rdc67R9IPUiU,Pedropulidophotography@gmail.com,Ideia rápida para o site do Pedro Pulido Photography,sent,
2026-05-11T11:58:38.153470,ChIJbxmKgm8zGQ0RzVQlg0vCF4k,geral@jmeloadvogado.com,Ideia rápida para o site do JOAQUIM MELO - ADVOGADO / LAWYER,sent,
2026-05-11T11:58:38.695527,ChIJ07vNvZ-iIw0RW9QBxrblT8s,ppaiva@campojasmim.pt,"Ideia rápida para o site do CAMPOJASMIM LDA, Grupo Gafagest",sent,
2026-05-11T11:58:39.227449,ChIJoyF9n9dUBQ0RCBE8YyzXTnY,webmaster@tecni24.com,Ideia rápida para o site do Paulo Anselmo Eletricista Auto e Mecânica Geral (Universo Inspirador Unipessoal Lda),sent,
2026-05-11T11:58:39.857191,ChIJoyF9n9dUBQ0RCBE8YyzXTnY,webmaster@tecni24.com,Ideia rápida para o site do Paulo Anselmo Eletricista Auto e Mecânica Geral (Universo Inspirador Unipessoal Lda),sent,
2026-05-11T11:58:40.416269,ChIJn5Se-B38JA0RLF4tzL3G5RM,geral@deeplyzen.pt,Ideia rápida para o site do Deeplyzen - Day Spa,sent,
2026-05-11T11:58:40.991991,ChIJ8X2nByEzGQ0Rw_zMFWpQUZM,info@idfeminino.pt,Ideia rápida para o site do ID Feminino,sent,
2026-05-11T11:58:41.496615,ChIJwbm8xgQ2Iw0RJRQKCBdGarg,geral@cardosoirmao.com,Ideia rápida para o site do TCI-Transportes Cardoso e Irmão,sent,
2026-05-11T11:58:42.012896,ChIJ617hJqZlJA0RfaGpVLZcnGQ,geral@portolegaladvogados.com,Ideia rápida para o site do Porto Legal Advogados,sent,
2026-05-11T11:58:42.581300,ChIJYWF3r5FTBQ0RpnOVonusDeE,nfpgeral@gmail.com,Ideia rápida para o site do Nuno Filipe Pereira Advogados | Lawyers - Faro,sent,
2026-05-11T11:58:43.160903,ChIJCQYQv25VBQ0Rn1imsav2wSQ,geral@lacademie.pt,Ideia rápida para o site do Lacademie -Saúde e Beleza- by Valentina Grynchuk,sent,
2026-05-11T11:58:43.696198,ChIJRdsoXdnvJA0R8paQetH0-KA,logo-paula-bras-white@2x.png,Ideia rápida para o site do Paula Brás • Hair Studio & Spa,sent,
2026-05-11T11:58:44.206781,ChIJUUL7c3SjIw0RUgCkSKf_Vfo,TEU@EMAIL.COM,Ideia rápida para o site do Aveiro Fight Team,sent,
2026-05-11T11:58:44.720676,ChIJ-aAB_hY1GQ0REMpLrCayll8,geral@h2tubo.pt,Ideia rápida para o site do H2tubO grupo Qualimeridian,sent,
2026-05-11T11:58:45.344619,ChIJg_sqCSllJA0RbTbfgdBdUiA,lisboa@justwood.pt,Ideia rápida para o site do Justwood Porto,sent,
2026-05-11T11:58:45.957975,ChIJP8QCSc_5Ig0R8O1uc25J_yw,welvyness@welvy.pt,"Ideia rápida para o site do WELVY - Centro de Treino, Saúde e Bem-Estar",sent,
2026-05-11T11:58:46.519660,ChIJscDqLW5JIw0RQ6PBF6FL0Ds,geral@visiconcept.com,Ideia rápida para o site do Visiconcept,sent,
2026-05-11T11:58:47.059376,ChIJS6rkz8hSBQ0RqXxvGHVDdcY,info@oacc.pt,Ideia rápida para o site do Oficina Auto Car Center,sent,
2026-05-11T11:58:47.629645,ChIJS6rkz8hSBQ0RqXxvGHVDdcY,info@oacc.pt,Ideia rápida para o site do Oficina Auto Car Center,sent,
2026-05-11T11:58:48.289568,ChIJozFTUgT5Ig0RXjNNvBo79ic,bg-2@2x-scaled-1-2.jpeg,Ideia rápida para o site do Jorge Antunes e Associados,sent,
2026-05-11T11:58:48.896645,ChIJwx3OmNl6JA0R4phpfv1vQBM,geral@oaf.pt,Ideia rápida para o site do Olindo Almeida & Filhos Lda,sent,
2026-05-11T11:58:49.492245,ChIJvdSXr5v5Ig0RR4KNT-ktLC0,geral@washplanet.pt,Ideia rápida para o site do Wash Planet - Lavandarias Self-Service,sent,
2026-05-11T11:58:50.057209,ChIJg3WxF6n5Ig0R3FJdP4Sxjxk,geral@washplanet.pt,Ideia rápida para o site do Wash Planet - Lavandarias Self-Service,sent,
2026-05-11T11:58:50.609895,ChIJSf8wMnc1GQ0RPrhVW5cprrI,saude360@gmail.com,Ideia rápida para o site do Health Clinic 360,sent,
2026-05-11T11:58:51.169984,ChIJySYdTG01GQ0Rg2sloTQkf94,fisio@lilianamendes.com,Ideia rápida para o site do Fisioterapeuta Liliana Mendes,sent,
2026-05-11T11:58:51.685681,ChIJPwFvZg__JA0RLGQYCOSusow,geral@clube3.pt,Ideia rápida para o site do Clube 3,sent,
2026-05-11T11:58:52.275937,ChIJyVCaDdp6JA0R8dszWucErOI,logo_filipecastro@2x.png,Ideia rápida para o site do Filipe Castro Mediação de Seguros,sent,
2026-05-11T11:58:52.772971,ChIJV6Mb68mzGg0RqM8-P67EhY0,geral@autosemlimites.com,Ideia rápida para o site do Auto Sem Limites 4x4,sent,
2026-05-11T11:58:53.294737,ChIJo2cniVE1GQ0RmP4Sr-uSfcI,management@magicdouglas.it,Ideia rápida para o site do Magic Douglas - Corporate & Luxury Event Magician in Portugal and Europe,sent,
2026-05-11T11:58:53.838521,ChIJ35BV5RQ2Iw0Rj_XfmyMcgIg,rscardoso.lda@gmail.com,Ideia rápida para o site do Mudanças RSCardoso,sent,
2026-05-11T11:58:54.421708,ChIJvecWWgV7JA0RhcZm30F5wB8,cliente@vem.pt,Ideia rápida para o site do VEM,sent,
2026-05-11T11:58:54.940480,ChIJrX4qbtpyIg0R3-FwvePYbDQ,geralmudancasflash@gmail.com,Ideia rápida para o site do Mudanças Flash,sent,
2026-05-11T11:58:55.530489,ChIJuXcImU42Iw0RHXOfofVr4As,logo-dark@2x.png,Ideia rápida para o site do Old School Gym,sent,
