city,place_id,name,rating,reviews,lat,lon,keyword,website,phone,address,business_status,types,rating_details,reviews_count_details,price_level,google_maps_url,open_now
Lisboa,ChIJIbT4Le0zGQ0RUjMeebyqg5g,RiSi Garage,4.8,22.0,38.7723,-9.1393,mechanic,,918 825 155,"Quinta do Carmo, Rua B número, 4AA, 2685-129 Sacavém, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,22.0,,https://maps.google.com/?cid=10989815242176738130,True
Lisboa,ChIJV6LOux8yGQ0Ru3EffGuOP54,bicicletas de moscavide,4.6,89.0,38.7723,-9.1393,mechanic,,965 023 619,"Av. de Moscavide, 1885-066 Moscavide, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.6,89.0,,https://maps.google.com/?cid=11402989373820465595,True
Lisboa,ChIJL29uLVgtGQ0RzDbpKRGP6wg,AA Auto Oficina,4.6,28.0,38.7723,-9.1393,mechanic,,939 912 291,"R. 25 de Abril 41A, 2620-041 Olival Basto, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.6,28.0,,https://maps.google.com/?cid=642764675710793420,True
Lisboa,ChIJs8tWM1gzGQ0R6xZJUc0mwCI,"Car Lounge &You Lisboa, Lda",4.9,28.0,38.7723,-9.1393,mechanic,,928 069 219,"Quinta do Carmo Armazem 39, 2685-129 Lisboa, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,28.0,,https://maps.google.com/?cid=2504044056091891435,True
Lisboa,ChIJI5Kh3F8tGQ0REWgp0pM3gkc,Reparação Auto - José Figueiredo,4.5,18.0,38.7723,-9.1393,mechanic,,21 938 5649,"R. Júlio Borba 27, 2620-111 Odivelas, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,18.0,,https://maps.google.com/?cid=5152742031690917905,True
Lisboa,ChIJtdVzhOotGQ0REB-ea8-1VjA,DDMOTORSPORT,4.9,33.0,38.7723,-9.1393,mechanic,,,"R. Almeida Garrett n6, 2680-337 Unhos, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,33.0,,https://maps.google.com/?cid=3483171264286039824,True
Lisboa,ChIJQQ5zdKgyGQ0RwCEoahAdHuA,Bernardo & Silva Reparações Automóveis,4.7,6.0,38.7723,-9.1393,mechanic,,965 692 253,"R. Dom Carlos I 5, 2675-316 Odivelas, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,6.0,,https://maps.google.com/?cid=16149377270134874560,True
Lisboa,ChIJCXG8IK0yGQ0RDgyvSPj2z-A,Teixeira & Irmão,4.7,45.0,38.7723,-9.1393,mechanic,,21 932 4772,"R. António Nobre 26B, 2675-477 Odivelas, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,45.0,,https://maps.google.com/?cid=16199437930906717198,True
Lisboa,ChIJrSbJ0eYtGQ0R9207UyYYW3A,Auto CS Silva,5.0,1.0,38.7723,-9.1393,mechanic,,910 302 160,"R. Maj. Mouzinho de Albuquerque 44 - Sub, R. Maj. Mouzinho de Albuquerque 44 cave B, 2620-069 Póvoa de Santo Adrião, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=8096091308012826103,True
Lisboa,ChIJD8d3G7wzGQ0RTG2aa8Dyp4k,MadGarage,5.0,10.0,38.7723,-9.1393,mechanic,,937 009 664,"R. Salgueiro Maia 18, 2685-374 Prior Velho, Portugal",OPERATIONAL,"car_repair,car_wash,establishment,point_of_interest",5.0,10.0,,https://maps.google.com/?cid=9919163612559732044,True
Lisboa,ChIJx0Oq1motGQ0RMl1Fn1G2dt8,J Félix Oficina Auto,4.9,22.0,38.7723,-9.1393,mechanic,,926 084 987,"R. Q.ta da Marvila 36, 2680 Camarate, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,23.0,,https://maps.google.com/?cid=16102257979390516530,True
Lisboa,ChIJnwNX1wMzGQ0R0NCa4nTzp6M,Baba Farid Autos,4.8,4.0,38.7723,-9.1393,mechanic,,920 054 564,"R. Padre Américo Monteiro Aguiar 25, Serra da Luz, 1675-057 Pontinha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,4.0,,https://maps.google.com/?cid=11792661832636485840,True
Lisboa,ChIJ84HWRgA1GQ0R3TEDfZ59VFc,Tesla Service Almada,5.0,1.0,38.6723,-9.1393,mechanic,,,"R. Hernâni Cidade 7 R/C Esq, 2820-653 Charneca de Caparica, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=6292792698999091677,False
Lisboa,ChIJL-v2zGI1GQ0REHLiNZpL6pY,Auto Pombo,4.5,113.0,38.6723,-9.1393,mechanic,,21 253 4278,"R. Marialva 112, 2855 Corroios, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,113.0,,https://maps.google.com/?cid=10874587375940563472,True
Lisboa,ChIJedNVC4g1GQ0R23JO7YQeOEE,FN Auto Mecânica,5.0,12.0,38.6723,-9.1393,mechanic,,932 161 060,"R. de Bissau 33A, Cruz de Pau, 2845-069 Amora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,12.0,,https://maps.google.com/?cid=4699539767426970331,True
Lisboa,ChIJi6HdEww1GQ0R5fX-Eb6fqQ8,Gira - Roda Pneuport,4.6,36.0,38.6723,-9.1393,mechanic,,21 253 5944,"R. Dom Duarte, 2810-259 Almada, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.6,36.0,,https://maps.google.com/?cid=1128608820327544293,True
Lisboa,ChIJQ17gYHQ1GQ0ROmJTa8FcnhY,JB-Auto,,,38.6723,-9.1393,mechanic,,936 186 888,"Praceta de Augusto Ricardo 2A, 2810-020 Almada, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",,,,https://maps.google.com/?cid=1629842100953768506,True
Lisboa,ChIJtxx4Xbg1GQ0RS1eeYvOtvC4,Super Auto Service,4.7,23.0,38.6723,-9.1393,mechanic,,961 435 016,"Largo Fernão Vasques 4A Laranjeiro, 2810-212 Almada, Portugal",OPERATIONAL,"car_repair,car_wash,establishment,point_of_interest,store",4.7,23.0,,https://maps.google.com/?cid=3367757882209490763,True
Lisboa,ChIJn7_ZHTg1GQ0RwAOpUT2I3oM,MORGADO & AMADO - SEAT,3.0,7.0,38.6723,-9.1393,mechanic,,,"R. Joaquim Pires Jorge 16, 2810-083 Almada, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",3.0,7.0,,https://maps.google.com/?cid=9502182060742738880,True
Lisboa,ChIJzQWCtWlLGQ0RLNJ_nlwKnx8,Rehan Auto - Mecânico e Pneus,4.6,8.0,38.6723,-9.1393,mechanic,,934 027 008,"R. de Contubo 40, 2845-057 Amora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.6,8.0,,https://maps.google.com/?cid=2278551329385206316,True
Lisboa,ChIJZRRGavA0GQ0RW6H3vupofcY,Auto Mecânica de Almada - Júlio Sousa Cruz & Irmão,4.5,41.0,38.6723,-9.1393,mechanic,,21 272 3383,"R. Bernardo Francisco da Costa 57, 2800-032 Almada, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,41.0,,https://maps.google.com/?cid=14302703349034099035,True
Lisboa,ChIJ2S4rMAA1GQ0R9PtSnCnANHk,211 Motors - Mecânica,,,38.6723,-9.1393,mechanic,,,"2810-105 Almada, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",,,,https://maps.google.com/?cid=8733816862327110644,True
Lisboa,ChIJd01DpNpLGQ0RJsHunx8sg7w,RR 021 motos,5.0,4.0,38.6723,-9.1393,mechanic,,932 627 790,"vivenda 13, Av. 25 de Abril, 2845-547 Amora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,4.0,,https://maps.google.com/?cid=13583749415418380582,True
Lisboa,ChIJoQwMbzYzGQ0RftINPbWq9rU,D Auto Mechanics,,,38.7223,-9.0893,mechanic,,912 283 703,"Rua de Arroios, 1150-056 Lisboa, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",,,,https://maps.google.com/?cid=13111855060525896318,True
Lisboa,ChIJh_2CToQzGQ0RX66xgtAh1G0,Fernando Rocha,4.9,28.0,38.7223,-9.0893,mechanic,,21 885 1691,"R. Nova do Desterro Nr 30 B C D, 1150-242 Lisboa, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,28.0,,https://maps.google.com/?cid=7913987624626400863,True
Lisboa,ChIJaaoiIlHNHg0R-dS2qBc0Txk,CAR SILVA,4.7,7.0,38.7223,-9.1893,mechanic,,,"R. 7 de Julho 8 Buraca, 2610-196 Amadora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,7.0,,https://maps.google.com/?cid=1823733650327786745,True
Lisboa,ChIJG-I1FAXNHg0RUDuD1z1FuPg,Auto Mike Garage,4.9,51.0,38.7223,-9.1893,mechanic,,927 472 112,"Tv. da Reboleira 15 Arm-A, 2700-708 Amadora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.9,51.0,,https://maps.google.com/?cid=17922150849031912272,True
Lisboa,ChIJlekPaxCOuiwRid7gu8qHNSY,Luz Motorcycle Repair Shop,5.0,32.0,38.7223,-9.1893,mechanic,,,"Estrada de Outurela 135 piso 1 porta 1, 2790-072 Carnaxide, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",5.0,32.0,,https://maps.google.com/?cid=2753256052012146313,False
Lisboa,ChIJkTQOIKbNHg0ReE8Tgon8WMI,JR Car Lisboa Mecânico Oficina Pneus e Rent a Car,4.5,67.0,38.7223,-9.1893,mechanic,,21 938 4082,"R. Elias Garcia 10C, 2700-325 Amadora, Portugal",OPERATIONAL,"car_repair,car_wash,establishment,point_of_interest,store",4.5,67.0,,https://maps.google.com/?cid=14004220708831580024,True
Lisboa,ChIJd3RGMgHNHg0RaBWKVEntZ_A,Saraiva Moto Service,4.4,59.0,38.7223,-9.1893,mechanic,,966 335 992,"Praça Félix Correia 13, 2720-228 Amadora, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.4,59.0,,https://maps.google.com/?cid=17323075390910633320,True
Lisboa,ChIJPdzOwVotGQ0Rm_xF652aHg0,António Pratas - Bombas Injectoras Diesel,4.8,21.0,38.7723,-9.0893,mechanic,,21 942 0227,"R. Gen. Humberto Delgado 27 2680, 2680 Unhos, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,21.0,,https://maps.google.com/?cid=945362974842158235,True
Lisboa,ChIJNV6LxX4tGQ0RDvTVIkQcEP0,GCR Auto Oficina de Carro,4.7,43.0,38.7723,-9.0893,mechanic,,963 820 685,"R. Cruz do Tanque 28, 2680-111 Camarate, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,43.0,,https://maps.google.com/?cid=18235105970190939150,True
Lisboa,ChIJ8VuINiAyGQ0ReRiRLKs5tek,"Auto Reparações De Moscavide De Carrilho & Ruivo, Lda.",4.4,37.0,38.7723,-9.0893,mechanic,,21 944 7080,"R. Gonçalo Braga 32, 1885-059 Lisboa, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.4,37.0,,https://maps.google.com/?cid=16840429788971735161,True
Lisboa,ChIJ8-L-kAwtGQ0RHA9kolH-VMU,RCO-mecânica e serviços. Lisboa,3.0,1.0,38.7723,-9.0893,mechanic,,962 185 507,"Rua dos Bombeiros Voluntários, 2680-021 Camarate, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",3.0,1.0,,https://maps.google.com/?cid=14219269550085771036,True
Lisboa,ChIJb3mAJsbKHg0RxP7ArWXpNzQ,M-Tech,4.5,29.0,38.6723,-9.1893,mechanic,,966 423 224,"R. Principal 8, 2825 Caparica, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.5,29.0,,https://maps.google.com/?cid=3762732636607413956,True
Lisboa,ChIJCzm8PUjLHg0RYc9-MauBhW8,JF Performance,4.9,207.0,38.6723,-9.1893,mechanic,,914 921 526,"quinta berto patola, 2825-412 Costa de Caparica, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest,store",4.9,207.0,,https://maps.google.com/?cid=8035971682382303073,False
Lisboa,ChIJ75UlTGXMHg0RkOx5BmmuFMw,"Quimenauto - Reparação e Comércio Automóvel, Lda.",4.8,322.0,38.6723,-9.1893,mechanic,,21 419 0839,"R. Gil Eanes 17 A, 2795-178 Linda-a-Velha, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.8,322.0,,https://maps.google.com/?cid=14705570449374964880,True
Lisboa,ChIJxVZHu0w1GQ0RpzzaXMGYaM8,Auto Mecânica Tejo,4.7,46.0,38.6723,-9.1893,mechanic,,21 295 1655,"R. do Movimento das Forças Armadas 8, 2820 Charneca de Caparica, Portugal",OPERATIONAL,"car_repair,establishment,point_of_interest",4.7,46.0,,https://maps.google.com/?cid=14945363319682907303,True
Lisboa,ChIJ896-IbfHsIgRgU81xHO6U30,Chaves Pontua,5.0,6.0,38.7223,-9.1393,locksmith,,962 161 790,"R. Julieta Ferrão 6, 1600-131 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,6.0,,https://maps.google.com/?cid=9030766684183809921,True
Lisboa,ChIJ_WRMI9YzGQ0RUEX7a0XJFKM,Alpha chaveiros,5.0,3.0,38.7223,-9.1393,locksmith,,928 496 618,"Vila José Martins 12, 1350-304 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,3.0,,https://maps.google.com/?cid=11751238627718022480,True
Lisboa,ChIJ4XYt-u8yGQ0RcdqWXLRT5cY,Chaves Lumiar - Chaves Lumiar Auto,3.9,137.0,38.7223,-9.1393,locksmith,,968 906 854,"Av. Rainha Dona Amélia 16A B, 1600-677 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",3.9,137.0,,https://maps.google.com/?cid=14331953423289080433,True
Lisboa,ChIJk88EzUgzGQ0RIWiawdiRbLg,Sr Das Chaves Lisboa,4.7,37.0,38.7223,-9.1393,locksmith,,964 823 299,"R. Andrade Corvo, 1050-007 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.7,37.0,,https://maps.google.com/?cid=13289156960610576417,True
Lisboa,ChIJdcSZC70zGQ0RP7fhCa-bjEQ,Chaves da Alameda de Alves & Pereira Lda,4.8,43.0,38.7223,-9.1393,locksmith,,966 518 071,"R. Rosa Damasceno 13B, R. Rosa Damasceno 13 b, 1900-395 Lisboa, Portugal",OPERATIONAL,"establishment,home_goods_store,locksmith,point_of_interest,store",4.8,43.0,,https://maps.google.com/?cid=4939494067405961023,False
Lisboa,ChIJQb49ihUyGQ0RGVMYtj20cLI,Chaves Dos Olivais,3.7,79.0,38.7723,-9.1393,locksmith,,21 854 9513,"Praça do Norte 7C, 1800-280 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",3.7,79.0,,https://maps.google.com/?cid=12857975113283818265,True
Lisboa,ChIJMWpyAlg1GQ0R1SSzDGQaTEo,João Paulo Antunes - Serralharia de Alumínios e Ferros,4.5,12.0,38.6723,-9.1393,locksmith,,964 848 255,"R. Prado Coelho 1, 2820-265 Charneca de Caparica, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.5,12.0,,https://maps.google.com/?cid=5353683074048795861,True
Lisboa,ChIJX2MmGt4zGQ0R1ZaSPtGvDIQ,Chaveiro rápido,,,38.6723,-9.1393,locksmith,,960 367 424,"R. Particular à Rua Francisco Metrass, 1350-168 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=9515173425959835349,True
Lisboa,ChIJZ5reZIFKGQ0RDURgOLvFP-8,"Alencoão & Ferreira, Lda.",5.0,1.0,38.6723,-9.1393,locksmith,,968 686 381,"Rua Álvaro Ferreira Alves, Armazém 48D, 2855-591 Corroios, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=17239715306492937229,True
Lisboa,ChIJo2WB0WY1GQ0RWJ94MsvtSA8,Caixinexo Lda - Alumínios/PVC e Ferro,5.0,1.0,38.6723,-9.1393,locksmith,,21 254 3436,"R. Piteira Santos armanzem, 7G, 2810-350 Almada, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=1101391565872996184,True
Lisboa,ChIJefH5mTM1GQ0RvnOOeMlQQ_c,Serralharia Carlos Esteves & Silva Lda,5.0,2.0,38.6723,-9.1393,locksmith,,21 259 5247,"R. Barbosa de Magalhães 8, 2815 Sobreda, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,2.0,,https://maps.google.com/?cid=17817173377049064382,True
Lisboa,ChIJPZA4cIFKGQ0RqC-kNrQOvIw,"Winox - Soluções Técnicas, Lda.",4.3,15.0,38.6723,-9.1393,locksmith,,21 253 9364,"R. Álvaro Ferreira Alves 48C, 2855-591 Corroios, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.3,15.0,,https://maps.google.com/?cid=10140996628105146280,True
Lisboa,ChIJL1HHX6vKHg0RPlZ23w-q66M,"RCX2 - Engenharia E Construção, Unipessoal, Lda",4.0,4.0,38.6723,-9.1393,locksmith,,21 825 9449,"R. Q.ta da Caneira Armazem 3, 2815-880 Sobreda, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.0,4.0,,https://maps.google.com/?cid=11811721432859563582,True
Lisboa,ChIJlc_fpDM1GQ0RRlKejU5PUTg,"Serralharia De Carlos E Luis, Lda",4.6,5.0,38.6723,-9.1393,locksmith,,21 259 7544,"Viv. Carlos Luis, R. Jaime de Morais, 2815-715 Sobreda, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.6,5.0,,https://maps.google.com/?cid=4058111938039534150,True
Lisboa,ChIJGSj20KgzGQ0RpIodwY0-OKA,Chaves de Alvalade,4.5,159.0,38.7223,-9.0893,locksmith,,21 782 0264,"Av. de Roma 43C, 1700-341 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",4.5,159.0,,https://maps.google.com/?cid=11545046423315516068,True
Lisboa,ChIJydWjjmozGQ0Re_acrD-BgUQ,Gold Work - Chaveiro e Sapateiro,3.8,16.0,38.7223,-9.0893,locksmith,,910 485 036,"R. José Duro 17A, 1700-258 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",3.8,16.0,,https://maps.google.com/?cid=4936368777053664891,True
Lisboa,ChIJgZLvXnkzGQ0RVxsnkWIIudY,Chaves e Calçado Bela Vista,,,38.7223,-9.0893,locksmith,,914 788 842,"Centro Comercial Pingo Doce, Av. Santo Condestável loja 27, 1950-392 Lisboa, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=15472407214243126103,False
Lisboa,ChIJYT7qikozGQ0RaK0DtDcP5eg,Chaves Alpha,5.0,3.0,38.7723,-9.0893,locksmith,,932 542 563,"R. Francisco Marques Beato 20, 1885-029 Moscavide, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",5.0,3.0,,https://maps.google.com/?cid=16781836318383779176,True
Lisboa,ChIJ59R7nM7LHg0RCQ6CDvU9moo,Atlantis Chaveiro 24hs,,,38.6723,-9.1893,locksmith,,928 114 816,"Estr. da Raposeira, 2825-898 Trafaria, Portugal",OPERATIONAL,"establishment,locksmith,point_of_interest",,,,https://maps.google.com/?cid=9987363246367182345,False
Lisboa,ChIJJ9LQCnczGQ0RsFhHxNn76tg,FORMA,5.0,1.0,38.7223,-9.1393,construction,,21 962 4385,"Av. da Liberdade 262, 1250-149 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=15630582369462212784,True
Lisboa,ChIJPe-dh3g0GQ0RwlXc1khq_DU,"Tosvec-sociedade Empreitadas e Construções, Lda",4.4,14.0,38.7223,-9.1393,construction,,21 885 5160,"R. Fernando Maurício 13, 1950-447 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.4,14.0,,https://maps.google.com/?cid=3890101039216219586,True
Lisboa,ChIJowtS-ekzGQ0RCJI8lA4X7sw,Assistencia Brito 24H,5.0,2.0,38.7223,-9.1393,construction,,932 915 596,"R. Carvalho Araújo 72, 1900-023 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,2.0,,https://maps.google.com/?cid=14766765579578413576,True
Lisboa,ChIJvX12jaEzGQ0REURWprKOwa8,"António Póvoas - Bridge Construction Systems,Portugal,Lda.",4.0,1.0,38.7723,-9.1393,construction,,919 755 598,"R. Alves Redol 1, 1000-029 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",4.0,1.0,,https://maps.google.com/?cid=12664560525088539665,True
Lisboa,ChIJAZZhU8UyGQ0R_MUYzXX-9C0,Mestredobras,5.0,2.0,38.7723,-9.1393,construction,,707 450 070,"Esc 7, Alameda Roentgen 4A, 1600-759 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,2.0,,https://maps.google.com/?cid=3311551407929738748,True
Lisboa,ChIJLafBmtY1GQ0RX1oOHyMOccA,JH Construções,5.0,3.0,38.6723,-9.1393,construction,,935 624 368,"R. Dom Duarte, 2810-333 Almada, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,3.0,,https://maps.google.com/?cid=13866880271658146399,True
Lisboa,ChIJoQ78BIo1GQ0RUMe0lJYptjM,AM Properties lda,5.0,1.0,38.6723,-9.1393,construction,,691 842 355,"R. Eleutério Teixeira 2, 2825-152 Caparica, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=3726211468412372816,True
Lisboa,ChIJb-NaUV81GQ0R-tJzHgsKOss,Houzi Remodelação,3.7,3.0,38.6723,-9.1393,construction,,968 715 002,"R. Dom Francisco de Almeida 1, 2810-064 Almada, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",3.7,3.0,,https://maps.google.com/?cid=14644028181220414202,True
Lisboa,ChIJRWjn3FozGQ0RvEDgVAXGhQQ,Apartamento en construcción,5.0,1.0,38.7223,-9.0893,construction,,,"R. Neves Ferreira 22, 1170-298 Lisboa, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,1.0,,https://maps.google.com/?cid=325884274255347900,
Lisboa,ChIJGRmQOXvNHg0RhDoSSzWzAPc,WA DYR CONSTRUCTION,5.0,7.0,38.7223,-9.1893,construction,,925 866 941,"R. de Olivença 20, 2700-622 Amadora, Portugal",OPERATIONAL,"establishment,general_contractor,home_goods_store,point_of_interest,store",5.0,7.0,,https://maps.google.com/?cid=17798422768842324612,True
Lisboa,ChIJd30peEcT-WwRewsSN8ADGZU,SASGROB CONSTRUÇÕES LDA,5.0,15.0,38.6723,-9.1893,construction,,962 007 020,"Praça Padre Manuel Bernardes 2, 2825-359 Costa de Caparica, Portugal",OPERATIONAL,"establishment,general_contractor,point_of_interest",5.0,15.0,,https://maps.google.com/?cid=10743622510161562491,True
Lisboa,ChIJKd_ofKAzGQ0RHA3DzKVzU30,"Beauty Concept By Vinny - Hair, Nails, Makeup & Waxing salon in Lisbon",4.9,148.0,38.7223,-9.1393,hair salon,,920 040 369,"R. Cristóvão Falcão 5A, 1900-082 Lisboa, Portugal",OPERATIONAL,"beauty_salon,establishment,hair_care,health,point_of_interest,spa",4.9,148.0,,https://maps.google.com/?cid=9030688833750109468,False
Lisboa,ChIJEzI3c9MzGQ0RUyqtN52VFt8,Studio Alma,4.8,122.0,38.7223,-9.1393,hair salon,,936 485 934,"R. Tomás da Anunciação 1c r/c, 1350-321 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",4.8,122.0,,https://maps.google.com/?cid=16075200422422063699,False
Lisboa,ChIJZwfp9nMzGQ0R8wWA6X9SXgI,Ana Rita Costa Hair Design,5.0,164.0,38.7723,-9.1393,hair salon,,21 594 2632,"Av. Conde Valbom 67A, 1050-067 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",5.0,164.0,,https://maps.google.com/?cid=170664545218463219,True
Lisboa,ChIJEbhAeUIzGQ0R7vgWndqyXIo,Pedro Valverde Concept,5.0,33.0,38.7723,-9.1393,hair salon,,912 156 968,"Avenida 5 de Outubro 53C, 1000-029 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",5.0,33.0,,https://maps.google.com/?cid=9970040327099578606,True
Lisboa,ChIJpVE73dYtGQ0RuPDx6vOtRfw,Studio V,5.0,36.0,38.7723,-9.1393,hair salon,,928 405 723,"Av. Augusto Hilário 5C, 2620-528 Ramada, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",5.0,36.0,,https://maps.google.com/?cid=18178126734081257656,True
Lisboa,ChIJMZmx9lozGQ0RvvMgr8D8_v0,Two Brothers Hair Saloon,4.8,43.0,38.6723,-9.1393,hair salon,,920 567 113,"CC de Sant'Ana 31, 1150-320 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",4.8,43.0,,https://maps.google.com/?cid=18302343840182367166,True
Lisboa,ChIJV5w_Sy8zGQ0ROzBpdA10avA,Barber Shop (By Miki),5.0,221.0,38.6723,-9.1393,hair salon,,920 282 890,"R. dos Cavaleiros 96, 1100-133 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,point_of_interest",5.0,221.0,,https://maps.google.com/?cid=17323786517770481723,True
Lisboa,ChIJ0RigerszGQ0RSbdFQzXurIs,Curls and Glow,4.9,79.0,38.7723,-9.0893,hair salon,,920 090 511,"Av. Cel. Eduardo Galhardo 3 C, 1170-105 Lisboa, Portugal",OPERATIONAL,"beauty_salon,establishment,point_of_interest",4.9,79.0,,https://maps.google.com/?cid=10064681179795535689,False
Lisboa,ChIJd5F50TozGQ0Rl4c2ix4iNP8,RR HAIR & BEAUTY LOUNGE,4.9,110.0,38.7723,-9.0893,hair salon,,920 260 805,"Rua do Forno do Tijolo 29C, 1170-133 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,health,point_of_interest",4.9,110.0,,https://maps.google.com/?cid=18389360693040547735,False
Lisboa,ChIJbZatj-8zGQ0RXi761A9g3Cc,Beard Man Barber shop,4.9,192.0,38.7223,-9.1393,barber,,21 247 9509,"R. Campo de Ourique 36A, 1250-061 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,health,point_of_interest",4.9,192.0,,https://maps.google.com/?cid=2872276283469475422,True
Lisboa,ChIJ33gEsdUzGQ0RIfqGjH6xSFM,Marcos Godoy Barber,5.0,16.0,38.7223,-9.1393,barber,,967 938 810,"Estrada da Luz 64, 1600-166 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,health,point_of_interest",5.0,16.0,,https://maps.google.com/?cid=6001241660552837665,True
Lisboa,ChIJAYnN5cszGQ0RcxhfmAjGToo,Lumi Barber Studio,4.9,79.0,38.7723,-9.1393,barber,,938 617 522,"R. Snu Abecassis lote11 loja 10b, 1750-062 Lisboa, Portugal",OPERATIONAL,"establishment,hair_care,health,point_of_interest",4.9,79.0,,https://maps.google.com/?cid=9966120765635893363,True
Lisboa,ChIJN1b2Hyc1GQ0RNpNNys19xGk,Barbearia Vitória Delgado,5.0,142.0,38.6723,-9.1393,barber,,962 915 640,"R. Clube do Sargento da Armada 8A, 2810-145 Almada, Portugal",OPERATIONAL,"establishment,hair_care,health,point_of_interest",5.0,142.0,,https://maps.google.com/?cid=7621354792233571126,False
